time;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
3.85;(0.214634,-2.64661);(2.83632,-0.232218);(2.94929,4.79328);(3.1945,-2.27455);(3.20894,-3.55809);(3.71494,0.825992);(6.84197,0.573442);(3.93591,0.656831);(1.94847,-4.08768);(5.06478,1.39564);(1.68314,3.68817);(3.0076,-2.91961);(-0.00602637,-0.625334);(1.84527,-1.34772);(3.02124,1.98126);(6.67775,-0.734443);(7.41841,-0.809859);(3.58725,-1.61677);(0.881507,2.45619);(3.85312,-1.48772);(4.84685,-1.16722);(7.40797,0.994203);(3.27336,3.33323);(-0.175361,-0.0266381);(2.27388,2.05816);(5.54717,0.0698294);(1.07365,1.14286);(5.51016,0.112097);(3.07464,1.80696);(1.64794,-2.50255)
3.9;(0.236919,-2.63726);(2.86405,-0.222071);(2.96587,4.79741);(3.20105,-2.24726);(3.21846,-3.5299);(3.78285,0.823113);(6.89952,0.607275);(3.9911,0.659864);(1.98496,-4.07648);(5.12831,1.39099);(1.70647,3.68523);(3.02371,-2.89656);(-0.00602637,-0.625334);(1.86633,-1.30927);(3.05882,1.95126);(6.7636,-0.771922);(7.49821,-0.801266);(3.61248,-1.6057);(0.933773,2.44408);(3.90562,-1.46694);(4.91533,-1.19685);(7.50755,0.991992);(3.26797,3.34018);(-0.175361,-0.0266381);(2.31495,2.03618);(5.58812,0.084033);(1.11682,1.13222);(5.55944,0.0978474);(3.12382,1.78614);(1.66359,-2.50424)
3.95;(0.262724,-2.62785);(2.89565,-0.215912);(2.9819,4.79779);(3.21308,-2.22083);(3.22399,-3.5012);(3.84885,0.820071);(6.95799,0.636753);(4.0462,0.662427);(2.02279,-4.06362);(5.1891,1.41312);(1.72301,3.68166);(3.03937,-2.87306);(-0.00602637,-0.625334);(1.89284,-1.27559);(3.1014,1.92413);(6.84759,-0.804484);(7.5771,-0.791398);(3.64141,-1.59451);(0.986804,2.43213);(3.95965,-1.44699);(4.9838,-1.22227);(7.60383,0.987633);(3.27932,3.34215);(-0.175361,-0.0266381);(2.35843,2.01604);(5.63869,0.0683573);(1.16361,1.125);(5.61066,0.0847753);(3.17525,1.76565);(1.68467,-2.5041)
4;(0.29173,-2.61839);(2.93038,-0.212192);(2.99733,4.79476);(3.22997,-2.19527);(3.2358,-3.47206);(3.9163,0.81685);(7.01729,0.662198);(4.10291,0.66439);(2.0617,-4.04925);(5.2496,1.43166);(1.74381,3.67585);(3.05438,-2.84916);(-0.00602637,-0.625334);(1.92427,-1.24586);(3.14846,1.89896);(6.92986,-0.832486);(7.65514,-0.780337);(3.67374,-1.58335);(1.04089,2.42151);(4.01528,-1.42829);(5.05225,-1.24382);(7.69708,0.981252);(3.2653,3.34123);(-0.175361,-0.0266381);(2.4057,1.99738);(5.69126,0.0540292);(1.21232,1.11908);(5.66364,0.072789);(3.22816,1.74557);(1.70731,-2.50227)
4.05;(0.323649,-2.60891);(2.96852,-0.209087);(3.01217,4.78863);(3.25137,-2.1704);(3.23426,-3.44493);(3.98518,0.813486);(7.07731,0.683907);(4.16107,0.665783);(2.10142,-4.0335);(5.30985,1.44689);(1.75077,3.67281);(3.06863,-2.82252);(-0.00602637,-0.625334);(1.96018,-1.21934);(3.16438,1.83467);(7.01055,-0.856262);(7.7324,-0.768157);(3.70929,-1.57244);(1.09587,2.41226);(4.07166,-1.41062);(5.12065,-1.26182);(7.78755,0.972968);(3.27615,3.33288);(-0.175361,-0.0266381);(2.45492,1.97971);(5.74563,0.0409447);(1.26449,1.11397);(5.71821,0.0618043);(3.28298,1.72574);(1.73464,-2.49893)
4.1;(0.357885,-2.59942);(3.01245,-0.215573);(3.02643,4.77969);(3.22463,-2.13206);(3.27114,-3.38578);(4.0548,0.809519);(7.13799,0.702157);(4.22055,0.666634);(2.1056,-4.05293);(5.36984,1.45909);(1.76307,3.66754);(3.08232,-2.79615);(-0.00602637,-0.625334);(1.99875,-1.19696);(3.18606,1.78802);(7.08978,-0.876117);(7.8062,-0.757272);(3.72298,-1.51657);(1.15085,2.40188);(4.1295,-1.39352);(5.18901,-1.27654);(7.87822,0.965233);(3.2662,3.32462);(-0.175361,-0.0266381);(2.50748,1.96292);(5.80164,0.0290079);(1.31853,1.10966);(5.77422,0.0517437);(3.33929,1.70625);(1.75936,-2.49102)
4.15;(0.391752,-2.59001);(3.03249,-0.178135);(3.04012,4.76822);(3.23181,-2.13045);(3.25801,-3.32723);(4.12508,0.804997);(7.19924,0.717201);(4.28122,0.667002);(2.11489,-4.06784);(5.42959,1.4685);(1.7744,3.66297);(3.10685,-2.76574);(-0.00602637,-0.625334);(2.00675,-1.13503);(3.21102,1.75091);(7.16767,-0.892334);(7.87958,-0.74518);(3.76228,-1.50364);(1.20421,2.38465);(4.18865,-1.37697);(5.25732,-1.28826);(7.96629,0.955579);(3.27037,3.32121);(-0.175361,-0.0266381);(2.55363,1.93336);(5.85914,0.0181307);(1.37558,1.10428);(5.83154,0.0425357);(3.37202,1.64267);(1.77962,-2.48607)
4.2;(0.420519,-2.58039);(3.04394,-0.189953);(3.05387,4.75587);(3.24061,-2.07886);(3.2422,-3.31862);(4.19643,0.800402);(7.26099,0.729273);(4.34297,0.666939);(2.12878,-4.07863);(5.48911,1.47536);(1.79018,3.65657);(3.13678,-2.68563);(-0.00602637,-0.625334);(2.01914,-1.08547);(3.2502,1.73188);(7.24431,-0.905173);(7.95258,-0.731957);(3.80496,-1.4918);(1.25395,2.37828);(4.2483,-1.36124);(5.32556,-1.29721);(8.05197,0.944113);(3.27728,3.31385);(-0.175361,-0.0266381);(2.6151,1.91826);(5.91799,0.0082315);(1.4171,1.09395);(5.89004,0.0341144);(3.42725,1.62239);(1.78525,-2.47914)
4.25;(0.423667,-2.57202);(3.05618,-0.180069);(3.06667,4.74132);(3.24211,-1.97781);(3.23603,-3.31019);(4.26826,0.795294);(7.32318,0.73859);(4.40571,0.666466);(2.14679,-4.08569);(5.54842,1.47986);(1.80967,3.64866);(3.15575,-2.6543);(-0.00602637,-0.625334);(2.03775,-1.04556);(3.31497,1.68727);(7.31979,-0.914874);(8.02306,-0.721179);(3.88656,-1.44855);(1.30372,2.36991);(4.30884,-1.34583);(5.39374,-1.30361);(8.1376,0.934437);(3.28144,3.30614);(-0.175361,-0.0266381);(2.64406,1.91936);(5.97806,-0.000764435);(1.46271,1.09042);(5.94963,0.0264194);(3.48427,1.60261);(1.82391,-2.46762)
4.3;(0.432164,-2.56358);(3.09621,-0.128625);(3.08008,4.72647);(3.27826,-1.91279);(3.24248,-3.31244);(4.34211,0.793278);(7.38575,0.745351);(4.46946,0.668855);(2.16842,-4.08934);(5.60765,1.48245);(1.82935,3.64017);(3.18614,-2.61905);(-0.00602637,-0.625334);(2.00713,-1.01432);(3.3805,1.64551);(7.3942,-0.921659);(8.0934,-0.709072);(3.96603,-1.41416);(1.33557,2.36559);(4.36961,-1.33198);(5.46184,-1.30768);(8.22098,0.922802);(3.29165,3.29754);(-0.175361,-0.0266381);(2.69162,1.91455);(6.03924,-0.00892616);(1.5101,1.09192);(6.01019,0.0193947);(3.54283,1.5831);(1.83044,-2.44727)
4.35;(0.445521,-2.55511);(3.11167,-0.120725);(3.09211,4.71061);(3.31736,-1.85325);(3.25406,-3.305);(4.4165,0.792026);(7.44866,0.749742);(4.53385,0.672057);(2.18871,-4.09642);(5.66682,1.48331);(1.85171,3.63012);(3.16653,-2.58438);(-0.00602637,-0.625334);(1.98831,-0.985186);(3.46972,1.64214);(7.46762,-0.925734);(8.16098,-0.699435);(4.04388,-1.3851);(1.36997,2.36029);(4.43172,-1.31848);(5.52981,-1.31037);(8.30491,0.913029);(3.27938,3.28619);(-0.175361,-0.0266381);(2.72907,1.91172);(6.10147,-0.0155337);(1.56146,1.09324);(6.07163,0.0129891);(3.62061,1.58156);(1.84332,-2.42714)
4.4;(0.463295,-2.54663);(3.12286,-0.104244);(3.10392,4.6935);(3.36972,-1.80996);(3.24847,-3.29527);(4.50405,0.768352);(7.51188,0.751933);(4.61617,0.649695);(2.2123,-4.10007);(5.73038,1.4859);(1.85086,3.62814);(3.19691,-2.55073);(-0.00602637,-0.625334);(1.97878,-0.958375);(3.52455,1.60248);(7.54011,-0.927288);(8.22866,-0.688278);(4.12037,-1.36014);(1.40481,2.35184);(4.49453,-1.30485);(5.59765,-1.31215);(8.38667,0.901143);(3.30265,3.26546);(-0.175361,-0.0266381);(2.76585,1.90954);(6.1647,-0.0208732);(1.6118,1.0934);(6.13386,0.00767256);(3.67132,1.53797);(1.80619,-2.40648)
4.45;(0.432363,-2.54944);(3.14293,-0.0936619);(3.11472,4.67463);(3.42292,-1.77151);(3.24974,-3.28355);(4.5854,0.751104);(7.57534,0.752079);(4.69048,0.634021);(2.23871,-4.10061);(5.79334,1.48649);(1.85609,3.62384);(3.17729,-2.5176);(-0.00602637,-0.625334);(1.97771,-0.933704);(3.58193,1.56588);(7.61173,-0.926494);(8.29253,-0.679826);(4.19075,-1.34169);(1.44188,2.3433);(4.55801,-1.29098);(5.66558,-1.31408);(8.47029,0.891384);(3.27602,3.24785);(-0.175361,-0.0266381);(2.79731,1.8951);(6.23621,-0.0268529);(1.65969,1.09378);(6.20633,0.00104083);(3.72448,1.49818);(1.81802,-2.37564)
4.5;(0.409964,-2.55122);(3.16914,-0.0874699);(3.12515,4.65415);(3.47684,-1.73713);(3.25715,-3.26997);(4.66875,0.736357);(7.63882,0.750502);(4.76693,0.622716);(2.26747,-4.09832);(5.85574,1.4852);(1.85327,3.62916);(3.20729,-2.4906);(-0.00602637,-0.625334);(1.98442,-0.910357);(3.64168,1.53193);(7.68256,-0.923515);(8.357,-0.669822);(4.25581,-1.3268);(1.47551,2.32824);(4.6209,-1.27885);(5.73355,-1.31439);(8.55167,0.879325);(3.27695,3.2238);(-0.175361,-0.0266381);(2.84957,1.89301);(6.3083,-0.032248);(1.69285,1.08488);(6.27906,-0.00498227);(3.77988,1.46167);(1.78149,-2.33979)
4.55;(0.395296,-2.55209);(3.20026,-0.0816409);(3.1352,4.63222);(3.53145,-1.70626);(3.26166,-3.2547);(4.75022,0.722573);(7.70193,0.747575);(4.84269,0.611816);(2.29815,-4.09345);(5.9176,1.48218);(1.85672,3.63148);(3.1873,-2.46382);(-0.00602637,-0.625334);(1.99805,-0.888924);(3.70287,1.50071);(7.75263,-0.9185);(8.42234,-0.658614);(4.32337,-1.31306);(1.50928,2.31617);(4.68444,-1.26633);(5.80144,-1.31318);(8.63095,0.865079);(3.28558,3.20082);(-0.175361,-0.0266381);(2.87836,1.88288);(6.38109,-0.0372139);(1.73159,1.07252);(6.35224,-0.0105696);(3.83557,1.4287);(1.75705,-2.30758)
4.6;(0.387638,-2.55213);(3.23633,-0.0766386);(3.14491,4.60899);(3.552,-1.6388);(3.26934,-3.23792);(4.83042,0.709479);(7.76425,0.743548);(4.91796,0.601328);(2.33031,-4.08623);(5.979,1.47756);(1.86586,3.6311);(3.17585,-2.43725);(-0.00602637,-0.625334);(2.01537,-0.872806);(3.7661,1.47143);(7.822,-0.911587);(8.48384,-0.653038);(4.39068,-1.29926);(1.54408,2.30347);(4.74855,-1.25348);(5.8693,-1.3106);(8.71335,0.855365);(3.28131,3.19206);(-0.175361,-0.0266381);(2.90573,1.84902);(6.45417,-0.0416939);(1.77683,1.06462);(6.4255,-0.0156706);(3.89323,1.39813);(1.7432,-2.27775)
4.65;(0.38634,-2.55144);(3.2692,-0.0217393);(3.1565,4.59127);(3.58537,-1.61966);(3.27166,-3.21978);(4.90966,0.696943);(7.82692,0.740153);(4.99412,0.592523);(2.36357,-4.07689);(6.03998,1.4715);(1.88015,3.62825);(3.17217,-2.41091);(-0.00602637,-0.625334);(2.03875,-0.857905);(3.83032,1.44358);(7.88999,-0.904316);(8.54776,-0.644716);(4.45829,-1.28578);(1.58173,2.2909);(4.81181,-1.24159);(5.9372,-1.3068);(8.79342,0.843027);(3.28103,3.17477);(-0.175361,-0.0266381);(2.97292,1.84066);(6.52676,-0.0464109);(1.78518,1.03839);(6.49816,-0.0209807);(3.95236,1.36893);(1.73869,-2.24935)
4.7;(0.390815,-2.5501);(3.30377,0.00821802);(3.16448,4.57188);(3.62197,-1.60082);(3.28015,-3.20044);(4.98808,0.684941);(7.88942,0.737651);(5.06965,0.583986);(2.39755,-4.06562);(6.1006,1.4641);(1.89909,3.62316);(3.17496,-2.38806);(-0.00602637,-0.625334);(2.07192,-0.844817);(3.89498,1.41724);(7.95974,-0.895355);(8.61263,-0.634901);(4.5261,-1.27257);(1.61881,2.27451);(4.87615,-1.22952);(6.00514,-1.30189);(8.79342,0.843027);(3.2892,3.15942);(-0.175361,-0.0266381);(2.99207,1.81841);(6.59853,-0.0512085);(1.7977,1.01874);(6.56927,-0.0272198);(4.01282,1.34097);(1.74131,-2.22265)
4.75;(0.400532,-2.54819);(3.34844,0.0270036);(3.17627,4.5527);(3.66149,-1.58227);(3.27804,-3.18004);(5.0657,0.673498);(7.95081,0.734319);(5.1427,0.571077);(2.43192,-4.05257);(6.16271,1.46017);(1.91924,3.61454);(3.18433,-2.36526);(-0.00602637,-0.625334);(2.1096,-0.833209);(3.95999,1.39223);(8.02922,-0.885339);(8.67855,-0.623582);(4.59503,-1.26008);(1.65364,2.26023);(4.94157,-1.21724);(6.07152,-1.29751);(8.79342,0.843027);(3.28639,3.14472);(-0.175361,-0.0266381);(3.01342,1.80212);(6.67057,-0.0554817);(1.81752,1.00109);(6.64224,-0.0313988);(4.07353,1.31461);(1.75059,-2.19742)
4.8;(0.415011,-2.54575);(3.39576,0.0440267);(3.18403,4.53281);(3.70368,-1.56398);(3.2824,-3.15872);(5.14443,0.663795);(8.01287,0.731743);(5.21758,0.562128);(2.46638,-4.03793);(6.2243,1.45467);(1.93393,3.60969);(3.19967,-2.34253);(-0.00602637,-0.625334);(2.15154,-0.822737);(4.02585,1.36823);(8.09866,-0.874712);(8.67855,-0.623582);(4.66299,-1.24869);(1.68609,2.24449);(5.00459,-1.2081);(6.13823,-1.29221);(8.79342,0.843027);(3.29967,3.12623);(-0.175361,-0.0266381);(3.0421,1.78432);(6.74231,-0.0599562);(1.84407,0.985264);(6.71446,-0.0359588);(4.13542,1.28926);(1.76589,-2.1735)
4.85;(0.433814,-2.54287);(3.44547,0.0594353);(3.19456,4.51218);(3.74827,-1.54593);(3.28922,-3.1366);(5.22245,0.654461);(8.07452,0.728305);(5.2919,0.553551);(2.50064,-4.02183);(6.28543,1.44772);(1.95089,3.6021);(3.19003,-2.31463);(-0.00602637,-0.625334);(2.19743,-0.810635);(4.09235,1.34535);(8.16798,-0.863555);(8.67855,-0.623582);(4.73166,-1.23772);(1.72095,2.22844);(5.06906,-1.19869);(6.20509,-1.286);(8.79342,0.843027);(3.26296,3.10763);(-0.175361,-0.0266381);(3.07439,1.7671);(6.8143,-0.0639391);(1.87684,0.971073);(6.78668,-0.0400641);(4.19715,1.26544);(1.7866,-2.15076)
4.9;(0.456544,-2.53957);(3.49734,0.0733649);(3.20211,4.49079);(3.79506,-1.5281);(3.29054,-3.11369);(5.29556,0.637644);(8.13665,0.726007);(5.36574,0.545343);(2.5345,-4.00442);(6.35043,1.44723);(1.92767,3.62426);(3.22369,-2.29056);(-0.00602637,-0.625334);(2.24665,-0.799673);(4.15943,1.32347);(8.23735,-0.852337);(8.67855,-0.623582);(4.80027,-1.22671);(1.74603,2.19307);(5.13429,-1.18882);(6.27214,-1.27897);(8.79342,0.843027);(3.27324,3.07193);(-0.175361,-0.0266381);(3.10999,1.75047);(6.88591,-0.0682004);(1.91493,0.957802);(6.85832,-0.044484);(4.25997,1.2424);(1.77693,-2.1255)
4.95;(0.482821,-2.53592);(3.55116,0.0859393);(3.20957,4.4681);(3.84383,-1.51048);(3.29801,-3.09017);(5.37074,0.625526);(8.19824,0.722982);(5.44014,0.538446);(2.56772,-3.98582);(6.41459,1.44476);(1.91261,3.64186);(3.20735,-2.26709);(-0.00602637,-0.625334);(2.29837,-0.788203);(4.22703,1.3025);(8.30667,-0.840808);(8.67855,-0.623582);(4.86831,-1.21729);(1.75666,2.20556);(5.1981,-1.18174);(6.33977,-1.27138);(8.79342,0.843027);(3.25484,3.06992);(-0.175361,-0.0266381);(3.16043,1.70279);(6.95754,-0.0719216);(1.9731,0.898737);(6.92982,-0.0483976);(4.32311,1.22044);(1.77535,-2.10136)
5;(0.512336,-2.53195);(3.61998,0.0696912);(3.21668,4.44423);(3.89484,-1.49376);(3.29446,-3.06695);(5.44569,0.61404);(8.26002,0.721104);(5.51398,0.531742);(2.59989,-3.96636);(6.47796,1.44046);(1.90496,3.65532);(3.20479,-2.24476);(-0.00602637,-0.625334);(2.3609,-0.814042);(4.2953,1.28235);(8.37611,-0.829354);(8.67855,-0.623582);(4.93677,-1.20797);(1.76685,2.21233);(5.26303,-1.1741);(6.40268,-1.26651);(8.79342,0.843027);(3.24959,3.0691);(-0.175361,-0.0266381);(3.20027,1.68754);(7.03145,-0.0743245);(2.02583,0.881543);(7.0031,-0.0507575);(4.38633,1.19959);(1.77566,-2.07722)
5.05;(0.544364,-2.52805);(3.68867,0.0690499);(3.22819,4.4447);(3.94697,-1.49302);(3.30943,-2.99729);(5.52238,0.604442);(8.32289,0.720944);(5.5875,0.525229);(2.61421,-3.99361);(6.54063,1.43448);(1.90401,3.66503);(3.21961,-2.26931);(-0.00602637,-0.625334);(2.41519,-0.790565);(4.36428,1.2631);(8.44558,-0.817594);(8.67855,-0.623582);(5.00543,-1.19854);(1.78085,2.21655);(5.32592,-1.16668);(6.46712,-1.2613);(8.79342,0.843027);(3.24755,3.04131);(-0.175361,-0.0266381);(3.24351,1.67443);(7.10422,-0.0777179);(2.08121,0.863558);(7.07523,-0.0539175);(4.45076,1.18111);(1.78317,-2.05415)
5.1;(0.579099,-2.52387);(3.7383,0.0474075);(3.22772,4.44188);(4.00058,-1.4909);(3.32491,-2.97762);(5.59872,0.5952);(8.3851,0.719483);(5.65965,0.516026);(2.63216,-4.0155);(6.60367,1.4298);(1.90916,3.67131);(3.21436,-2.24807);(-0.00602637,-0.625334);(2.47633,-0.778874);(4.44172,1.253);(8.51482,-0.805213);(8.67855,-0.623582);(5.07432,-1.18914);(1.79235,2.22026);(5.38988,-1.15882);(6.53186,-1.25518);(8.79342,0.843027);(3.25893,3.01271);(-0.175361,-0.0266381);(3.28926,1.66185);(7.17696,-0.0805979);(2.13573,0.860198);(7.14728,-0.0566504);(4.52684,1.17598);(1.79721,-2.03212)
5.15;(0.616285,-2.51944);(3.80242,0.0350726);(3.23332,4.43626);(4.05803,-1.49393);(3.29039,-2.95758);(5.67479,0.586326);(8.44724,0.719245);(5.73367,0.508755);(2.65296,-4.03251);(6.66626,1.4236);(1.91888,3.67429);(3.2268,-2.22922);(-0.00602637,-0.625334);(2.52539,-0.769828);(4.51894,1.24275);(8.58415,-0.792976);(8.67855,-0.623582);(5.14194,-1.18005);(1.80892,2.2226);(5.45307,-1.15138);(6.59717,-1.24849);(8.79342,0.843027);(3.25225,2.98427);(-0.175361,-0.0266381);(3.34145,1.65201);(7.24917,-0.0839914);(2.18811,0.854943);(7.21882,-0.0597124);(4.60258,1.17008);(1.80685,-2.00854)
5.2;(0.653086,-2.51459);(3.86741,0.0248896);(3.24092,4.42798);(4.11631,-1.49624);(3.26815,-2.937);(5.75053,0.577799);(8.50849,0.717879);(5.80642,0.495755);(2.6758,-4.04508);(6.72948,1.42194);(1.9331,3.67441);(3.24489,-2.21008);(-0.00602637,-0.625334);(2.57764,-0.762616);(4.59597,1.23225);(8.65342,-0.780345);(8.67855,-0.623582);(5.2092,-1.17069);(1.8182,2.22176);(5.51671,-1.14332);(6.66289,-1.24123);(8.79342,0.843027);(3.26396,2.95794);(-0.175361,-0.0266381);(3.3669,1.59991);(7.3214,-0.0868593);(2.24366,0.851227);(7.29034,-0.0623359);(4.67802,1.16353);(1.82288,-1.98612)
5.25;(0.69022,-2.50957);(3.93322,0.016332);(3.24688,4.41759);(4.17531,-1.49752);(3.25638,-2.91567);(5.82599,0.569572);(8.56958,0.718217);(5.88218,0.487023);(2.69995,-4.0536);(6.79194,1.41824);(1.95072,3.6716);(3.21346,-2.18413);(-0.00602637,-0.625334);(2.6321,-0.759463);(4.67316,1.22155);(8.723,-0.76796);(8.67855,-0.623582);(5.27421,-1.16208);(1.83276,2.21997);(5.57899,-1.13669);(6.7294,-1.23386);(8.79342,0.843027);(3.25482,2.93159);(-0.175361,-0.0266381);(3.43745,1.56942);(7.39309,-0.0904342);(2.25366,0.826884);(7.36129,-0.0654757);(4.75327,1.15642);(1.84432,-1.9647)
5.3;(0.728176,-2.50456);(4.00141,0.00484633);(3.25598,4.40655);(4.23494,-1.4979);(3.25527,-2.89936);(5.90127,0.561588);(8.62917,0.717269);(5.95684,0.479073);(2.72475,-4.05843);(6.85381,1.41274);(1.96961,3.6649);(3.23124,-2.16698);(-0.00602637,-0.625334);(2.68893,-0.756132);(4.75045,1.21071);(8.723,-0.76796);(8.67855,-0.623582);(5.339,-1.15321);(1.83986,2.21422);(5.64175,-1.12939);(6.79639,-1.22618);(8.79342,0.843027);(3.26468,2.90833);(-0.175361,-0.0266381);(3.50606,1.54487);(7.46494,-0.0934384);(2.27101,0.805344);(7.43247,-0.0681665);(4.82835,1.14876);(1.81697,-1.93231)
5.35;(0.7333,-2.53726);(4.07085,-0.00468169);(3.25756,4.39432);(4.29496,-1.49876);(3.26157,-2.88202);(5.9765,0.553769);(8.69032,0.717333);(6.03089,0.471674);(2.7497,-4.05991);(6.91534,1.40574);(1.99101,3.65525);(3.2076,-2.13963);(-0.00602637,-0.625334);(2.74789,-0.752624);(4.8274,1.19974);(8.723,-0.76796);(8.67855,-0.623582);(5.40358,-1.14414);(1.85247,2.20799);(5.70502,-1.1215);(6.86385,-1.21813);(8.79342,0.843027);(3.2615,2.88483);(-0.175361,-0.0266381);(3.57399,1.52243);(7.53609,-0.0983576);(2.29432,0.785761);(7.50302,-0.0718331);(4.90316,1.1406);(1.82347,-1.86311)
5.4;(0.743723,-2.56627);(4.14162,-0.0130595);(3.2697,4.38515);(4.35517,-1.49917);(3.26757,-2.8638);(6.04695,0.537589);(8.69032,0.717333);(6.10274,0.459361);(2.77438,-4.05834);(6.98295,1.41128);(2.01051,3.63879);(3.19301,-2.11286);(-0.00602637,-0.625334);(2.80875,-0.748939);(4.90389,1.18872);(8.723,-0.76796);(8.67855,-0.623582);(5.46797,-1.13494);(1.86426,2.20047);(5.76877,-1.11311);(6.9234,-1.21582);(8.79342,0.843027);(3.27101,2.86248);(-0.175361,-0.0266381);(3.64123,1.50169);(7.61217,-0.0993855);(2.32915,0.770559);(7.5773,-0.0720491);(4.97765,1.13205);(1.83086,-1.80279)
5.45;(0.758946,-2.59189);(4.21187,-0.0209935);(3.25522,4.37357);(4.41605,-1.49802);(3.27352,-2.84469);(6.12159,0.527601);(8.69032,0.717333);(6.17637,0.450864);(2.79852,-4.05399);(7.04933,1.41397);(2.03406,3.62133);(3.18666,-2.08665);(-0.00602637,-0.625334);(2.8713,-0.745079);(4.98067,1.17765);(8.723,-0.76796);(8.67855,-0.623582);(5.5312,-1.12722);(1.88121,2.19297);(5.829,-1.11014);(6.98407,-1.21334);(8.79342,0.843027);(3.26746,2.83983);(-0.175361,-0.0266381);(3.70786,1.48217);(7.68785,-0.100042);(2.36906,0.756376);(7.65118,-0.0720529);(5.05205,1.12329);(1.84499,-1.74756)
5.5;(0.778515,-2.61442);(4.28189,-0.0267419);(3.26076,4.38303);(4.47698,-1.49684);(3.27901,-2.82477);(6.19642,0.518138);(8.69032,0.717333);(6.24995,0.44292);(2.82194,-4.04712);(7.11457,1.41401);(2.03481,3.64838);(3.18779,-2.06104);(-0.00602637,-0.625334);(2.93537,-0.741045);(5.05743,1.16644);(8.723,-0.76796);(8.67855,-0.623582);(5.59536,-1.11957);(1.89212,2.1807);(5.89038,-1.10588);(7.04518,-1.21003);(8.79342,0.843027);(3.28525,2.77196);(-0.175361,-0.0266381);(3.77396,1.46363);(7.76317,-0.10035);(2.41354,0.743111);(7.72468,-0.071858);(5.12639,1.11409);(1.86504,-1.69724)
5.55;(0.802016,-2.63412);(4.35179,-0.0322656);(3.26642,4.38838);(4.53851,-1.49421);(3.28464,-2.80428);(6.27143,0.5092);(8.69032,0.717333);(6.32354,0.435491);(2.84454,-4.03799);(7.17875,1.41161);(2.0415,3.67039);(3.19522,-2.03628);(-0.00602637,-0.625334);(3.00078,-0.736841);(5.13399,1.15514);(8.723,-0.76796);(8.67855,-0.623582);(5.66008,-1.11187);(1.90806,2.16894);(5.95255,-1.10064);(7.10673,-1.20604);(8.79342,0.843027);(3.25315,2.70067);(-0.175361,-0.0266381);(3.83937,1.44618);(7.83816,-0.100332);(2.46039,0.725735);(7.79786,-0.071477);(5.20082,1.10473);(1.89086,-1.65118)
5.6;(0.82907,-2.65122);(4.42764,-0.0383581);(3.27155,4.38998);(4.60012,-1.4914);(3.28961,-2.78316);(6.34658,0.500802);(8.69032,0.717333);(6.39718,0.428567);(2.86626,-4.02677);(7.24195,1.40696);(2.05357,3.68781);(3.20891,-2.01202);(-0.00602637,-0.625334);(3.06715,-0.732615);(5.21036,1.14397);(8.723,-0.76796);(8.67855,-0.623582);(5.72528,-1.1041);(1.87425,2.15226);(6.01546,-1.09462);(7.16874,-1.20148);(8.79342,0.843027);(3.27064,2.63581);(-0.175361,-0.0266381);(3.89879,1.43172);(7.91286,-0.100008);(2.51113,0.709557);(7.87072,-0.0709215);(5.27515,1.09519);(1.92236,-1.60999)
5.65;(0.859333,-2.66594);(4.50048,-0.0427982);(3.28296,4.38924);(4.66223,-1.4872);(3.30049,-2.76162);(6.42181,0.492946);(8.69032,0.717333);(6.47086,0.422149);(2.88711,-4.0137);(7.30424,1.40023);(2.06448,3.7);(3.22821,-1.98851);(-0.00602637,-0.625334);(3.1345,-0.728459);(5.28666,1.13297);(8.723,-0.76796);(8.67855,-0.623582);(5.79186,-1.09706);(1.8498,2.13619);(6.07951,-1.08819);(7.23122,-1.19645);(8.79342,0.843027);(3.29427,2.58245);(-0.175361,-0.0266381);(3.959,1.41751);(7.98728,-0.0993953);(2.56456,0.687665);(7.94332,-0.0702021);(5.34944,1.08565);(1.958,-1.57233)
5.7;(0.892488,-2.67848);(4.57202,-0.0463804);(3.26613,4.38531);(4.72493,-1.48177);(3.27871,-2.73967);(6.495,0.478434);(8.69032,0.717333);(6.54337,0.411831);(2.90707,-3.99894);(7.36934,1.40341);(2.08033,3.7085);(3.2526,-1.96562);(-0.00602637,-0.625334);(3.20269,-0.724339);(5.3625,1.12187);(8.723,-0.76796);(8.67855,-0.623582);(5.85874,-1.08995);(1.83392,2.12087);(6.14393,-1.08109);(7.29465,-1.19115);(8.79342,0.843027);(3.26794,2.53109);(-0.175361,-0.0266381);(4.01981,1.40356);(8.06146,-0.0985117);(2.62168,0.663852);(8.01566,-0.0693287);(5.4234,1.07588);(1.99757,-1.5378)
5.75;(0.928248,-2.68902);(4.64334,-0.0475399);(3.2934,4.40496);(4.7875,-1.47705);(3.2656,-2.71739);(6.5703,0.468525);(8.69032,0.717333);(6.61883,0.405151);(2.92622,-3.98262);(7.43331,1.40368);(2.05658,3.68647);(3.27884,-1.94565);(-0.00602637,-0.625334);(3.27158,-0.720234);(5.43845,1.11079);(8.723,-0.76796);(8.67855,-0.623582);(5.92574,-1.08266);(1.82582,2.10624);(6.20293,-1.07843);(7.35946,-1.18665);(8.79342,0.843027);(3.25015,2.48249);(-0.175361,-0.0266381);(4.0812,1.38984);(8.13541,-0.0973726);(2.68452,0.6444);(8.08777,-0.0683103);(5.49718,1.06602);(2.04121,-1.50583)
