time;0;1;2;3;4;5;6;7;8;9
9.39017;(0.486277,-1.11095);(1.92857,1.38622);(1.3233,-0.551323);(-0.955296,1.59739);(1.2667,0.513166);(-1.72019,0.364265);(0.142862,1.07389);(-0.706352,0.0171403);(0.395799,-0.0169919);(-0.526434,-0.977021)
9.39517;(0.480725,-1.1115);(1.92723,1.38454);(1.32169,-0.557319);(-0.955192,1.59801);(1.27211,0.509285);(-1.71959,0.365347);(0.14741,1.07868);(-0.704922,0.0205557);(0.396833,-0.014993);(-0.531165,-0.975114)
9.40017;(0.475159,-1.11204);(1.92588,1.38285);(1.32006,-0.56332);(-0.955111,1.59862);(1.27753,0.50539);(-1.71894,0.36641);(0.151979,1.08347);(-0.703436,0.023941);(0.397801,-0.0129602);(-0.535905,-0.973179)
9.40517;(0.469581,-1.11257);(1.92453,1.38115);(1.31843,-0.569323);(-0.955056,1.59923);(1.28294,0.501483);(-1.71824,0.367454);(0.156568,1.08825);(-0.701888,0.0272985);(0.398704,-0.0108931);(-0.540651,-0.971216)
9.41017;(0.46399,-1.11309);(1.92317,1.37945);(1.31677,-0.575331);(-0.955042,1.59984);(1.28836,0.497564);(-1.71748,0.368479);(0.161177,1.09303);(-0.700268,0.0306264);(0.399542,-0.00879108);(-0.545404,-0.969224)
9.41517;(0.458387,-1.11359);(1.92182,1.37775);(1.31511,-0.581341);(-0.955002,1.6004);(1.29378,0.493632);(-1.71668,0.369484);(0.165807,1.0978);(-0.699129,0.0340871);(0.400866,-0.00680268);(-0.550165,-0.967204)
9.42017;(0.452771,-1.11409);(1.92046,1.37605);(1.31343,-0.587356);(-0.954983,1.60097);(1.29921,0.489687);(-1.71582,0.370467);(0.170456,1.10256);(-0.697933,0.0375024);(0.402119,-0.00478537);(-0.554932,-0.965157)
9.42517;(0.447142,-1.11457);(1.91911,1.37435);(1.31173,-0.593373);(-0.954985,1.60155);(1.30463,0.485731);(-1.71492,0.371428);(0.175125,1.10732);(-0.69668,0.040878);(0.403299,-0.00273861);(-0.559707,-0.963082)
9.43017;(0.441501,-1.11504);(1.91776,1.37265);(1.31003,-0.599394);(-0.95501,1.60214);(1.31006,0.481762);(-1.71396,0.372368);(0.179814,1.11207);(-0.695367,0.0442185);(0.404407,-0.000661788);(-0.564488,-0.960981)
9.43517;(0.435848,-1.1155);(1.91642,1.37095);(1.3083,-0.605419);(-0.955061,1.60273);(1.31549,0.477782);(-1.71296,0.373286);(0.184522,1.11681);(-0.693993,0.047528);(0.405445,0.00144569);(-0.569276,-0.958852)
9.44017;(0.430182,-1.11595);(1.91507,1.36925);(1.30657,-0.611446);(-0.955146,1.60333);(1.32092,0.47379);(-1.71191,0.374181);(0.18925,1.12155);(-0.692552,0.0508083);(0.406411,0.00358446);(-0.57407,-0.956697)
9.44517;(0.424505,-1.11639);(1.91373,1.36754);(1.30482,-0.617477);(-0.955347,1.60398);(1.32635,0.469785);(-1.71079,0.375035);(0.193996,1.12628);(-0.690968,0.0540256);(0.407307,0.00575517);(-0.578872,-0.954515)
9.45017;(0.418816,-1.11682);(1.91239,1.36584);(1.30306,-0.623512);(-0.955525,1.60457);(1.33178,0.46577);(-1.70963,0.37588);(0.198762,1.13101);(-0.689865,0.0573802);(0.408689,0.00781224);(-0.58368,-0.952307)
9.45517;(0.413115,-1.11723);(1.91106,1.36413);(1.30129,-0.629549);(-0.955728,1.60515);(1.33722,0.461742);(-1.70842,0.376715);(0.203546,1.13573);(-0.688698,0.0606988);(0.409994,0.0098949);(-0.588494,-0.950073)
9.46017;(0.407402,-1.11764);(1.90974,1.36244);(1.2995,-0.63559);(-0.955963,1.60573);(1.34265,0.457703);(-1.70716,0.377541);(0.208348,1.14044);(-0.687464,0.0639847);(0.411221,0.012004);(-0.593315,-0.947813)
9.46517;(0.401678,-1.11803);(1.90842,1.36074);(1.29771,-0.641634);(-0.956241,1.60631);(1.34809,0.453653);(-1.70585,0.378357);(0.213169,1.14515);(-0.686151,0.0672373);(0.412371,0.0141404);(-0.598142,-0.945528)
9.47017;(0.395942,-1.11842);(1.90711,1.35905);(1.29589,-0.647681);(-0.956495,1.60682);(1.35353,0.449592);(-1.70449,0.379163);(0.218009,1.14985);(-0.684826,0.0705186);(0.413444,0.016305);(-0.602976,-0.943217)
9.47517;(0.390195,-1.11879);(1.9058,1.35735);(1.29407,-0.653731);(-0.956878,1.60737);(1.35897,0.445519);(-1.70309,0.37996);(0.222866,1.15455);(-0.683335,0.0737222);(0.414442,0.0184986);(-0.607815,-0.940881)
9.48017;(0.384437,-1.11915);(1.9045,1.35566);(1.29223,-0.659784);(-0.957236,1.60785);(1.36442,0.441436);(-1.70164,0.380748);(0.227741,1.15924);(-0.681835,0.0769549);(0.415365,0.0207223);(-0.612661,-0.938521)
9.48517;(0.378667,-1.11951);(1.90321,1.35396);(1.29039,-0.66584);(-0.957569,1.60827);(1.36986,0.437341);(-1.70014,0.381526);(0.232634,1.16393);(-0.680801,0.0803684);(0.416763,0.0227937);(-0.617513,-0.936136)
9.49017;(0.372887,-1.11985);(1.90193,1.35227);(1.28853,-0.671899);(-0.957941,1.60871);(1.37531,0.433236);(-1.69914,0.382373);(0.237545,1.16861);(-0.679271,0.0837116);(0.41808,0.024889);(-0.622371,-0.933726)
9.49517;(0.367095,-1.12018);(1.90066,1.35058);(1.28665,-0.677961);(-0.958288,1.60911);(1.38075,0.429119);(-1.69802,0.383596);(0.242473,1.17328);(-0.677733,0.0870826);(0.419315,0.0270091);(-0.627299,-0.931705)
9.50017;(0.361782,-1.12066);(1.8994,1.3489);(1.28477,-0.684026);(-0.958595,1.60951);(1.3862,0.424992);(-1.69686,0.38475);(0.247418,1.17795);(-0.676185,0.0904812);(0.42047,0.0291552);(-0.632706,-0.929538)
9.50517;(0.356454,-1.12113);(1.89815,1.34722);(1.28287,-0.690094);(-0.958864,1.60989);(1.39165,0.420855);(-1.69567,0.385841);(0.25238,1.18261);(-0.674628,0.0939072);(0.421544,0.0313284);(-0.638113,-0.927345)
9.51017;(0.35111,-1.12159);(1.8969,1.34554);(1.28097,-0.696165);(-0.959097,1.61025);(1.3971,0.416707);(-1.69445,0.386872);(0.25736,1.18727);(-0.673062,0.0973602);(0.42254,0.0335298);(-0.643521,-0.925125)
9.51517;(0.345752,-1.12203);(1.89567,1.34386);(1.27905,-0.702238);(-0.959297,1.6106);(1.40256,0.412549);(-1.69318,0.387847);(0.262356,1.19192);(-0.671487,0.10084);(0.423457,0.0357605);(-0.64893,-0.922879)
9.52017;(0.340378,-1.12246);(1.89445,1.34218);(1.27711,-0.708315);(-0.959653,1.61106);(1.40801,0.40838);(-1.69187,0.388767);(0.267369,1.19657);(-0.670366,0.104529);(0.424825,0.0377756);(-0.65434,-0.920607)
9.52517;(0.33499,-1.12289);(1.89323,1.3405);(1.27517,-0.714394);(-0.960072,1.61161);(1.41347,0.404201);(-1.69106,0.389659);(0.272398,1.20121);(-0.668746,0.108245);(0.426109,0.0398146);(-0.65975,-0.91831)
9.53017;(0.329587,-1.1233);(1.89203,1.33883);(1.27322,-0.720476);(-0.960466,1.61211);(1.41892,0.400013);(-1.69019,0.390518);(0.277444,1.20584);(-0.667117,0.111986);(0.42731,0.0418787);(-0.665161,-0.915988)
9.53517;(0.32417,-1.1237);(1.89084,1.33717);(1.27125,-0.726561);(-0.960837,1.61258);(1.42438,0.395814);(-1.68928,0.391344);(0.282506,1.21047);(-0.66548,0.11575);(0.428429,0.0439693);(-0.670574,-0.913641)
9.54017;(0.318739,-1.12409);(1.88966,1.3355);(1.26928,-0.732648);(-0.961184,1.613);(1.42984,0.391605);(-1.6883,0.392135);(0.287584,1.2151);(-0.663835,0.119539);(0.429466,0.0460875);(-0.675986,-0.911268)
9.54517;(0.313294,-1.12447);(1.88849,1.33384);(1.26729,-0.738739);(-0.961508,1.61339);(1.4353,0.387386);(-1.68728,0.392889);(0.292678,1.21972);(-0.662181,0.123351);(0.430423,0.0482346);(-0.6814,-0.908872)
9.55017;(0.307834,-1.12484);(1.88733,1.33218);(1.26529,-0.744831);(-0.961811,1.61375);(1.44076,0.383158);(-1.6862,0.393602);(0.297787,1.22433);(-0.660519,0.127186);(0.431301,0.0504119);(-0.686814,-0.90645)
9.55517;(0.302361,-1.1252);(1.88618,1.33051);(1.26328,-0.750927);(-0.962334,1.61422);(1.44623,0.378919);(-1.68507,0.394307);(0.302913,1.22894);(-0.658604,0.130868);(0.4321,0.0526206);(-0.69223,-0.904005)
9.56017;(0.296873,-1.12555);(1.88504,1.32884);(1.26126,-0.757025);(-0.96283,1.61463);(1.45169,0.374672);(-1.68381,0.395495);(0.308054,1.23355);(-0.657175,0.134671);(0.433385,0.0547141);(-0.697759,-0.902046)
9.56517;(0.291373,-1.12588);(1.88391,1.32717);(1.25923,-0.763125);(-0.963566,1.61524);(1.45716,0.370415);(-1.68252,0.396598);(0.31321,1.23815);(-0.655454,0.138301);(0.434582,0.0568315);(-0.703288,-0.900059)
9.57017;(0.285858,-1.12621);(1.8828,1.32551);(1.25719,-0.769228);(-0.964274,1.61578);(1.46263,0.366148);(-1.68118,0.397688);(0.318382,1.24274);(-0.653726,0.141958);(0.435692,0.0589744);(-0.708817,-0.898044)
9.57517;(0.280331,-1.12653);(1.88171,1.32385);(1.25514,-0.775334);(-0.964967,1.61637);(1.46809,0.361872);(-1.67978,0.398662);(0.323568,1.24733);(-0.65199,0.145639);(0.436718,0.0611442);(-0.714346,-0.896001)
9.58017;(0.27479,-1.12684);(1.88063,1.32219);(1.25308,-0.781442);(-0.965632,1.61689);(1.47356,0.357587);(-1.67833,0.399624);(0.32877,1.25192);(-0.650246,0.149344);(0.437658,0.0633427);(-0.719874,-0.893929)
9.58517;(0.269235,-1.12714);(1.87956,1.32053);(1.25101,-0.787553);(-0.966269,1.61734);(1.47904,0.353292);(-1.67684,0.400575);(0.333986,1.2565);(-0.648496,0.153075);(0.438515,0.0655714);(-0.725401,-0.891831)
9.59017;(0.263668,-1.12742);(1.8785,1.31887);(1.24892,-0.793666);(-0.966878,1.61773);(1.48451,0.348989);(-1.6753,0.401516);(0.339217,1.26107);(-0.647216,0.156974);(0.439845,0.0676386);(-0.730929,-0.889705)
9.59517;(0.258088,-1.1277);(1.87746,1.31721);(1.24683,-0.799781);(-0.967631,1.6182);(1.48998,0.344677);(-1.67371,0.402446);(0.344463,1.26564);(-0.645753,0.160744);(0.441084,0.0697288);(-0.736455,-0.887552)
9.60017;(0.252496,-1.12797);(1.87644,1.31556);(1.24473,-0.805899);(-0.968354,1.61862);(1.49546,0.340355);(-1.67207,0.403365);(0.349723,1.27021);(-0.64428,0.164539);(0.442233,0.0718439);(-0.741982,-0.885373)
9.60517;(0.24689,-1.12823);(1.87543,1.31391);(1.24262,-0.812019);(-0.969049,1.61896);(1.50093,0.336025);(-1.6704,0.404273);(0.354998,1.27477);(-0.642797,0.168357);(0.443293,0.0739855);(-0.747508,-0.883166)
9.61017;(0.241272,-1.12848);(1.87444,1.31226);(1.2405,-0.818142);(-0.969715,1.61925);(1.50641,0.331686);(-1.66867,0.405171);(0.360286,1.27933);(-0.641305,0.172198);(0.444265,0.0761556);(-0.753033,-0.880934)
9.61517;(0.235642,-1.12872);(1.87347,1.31061);(1.23836,-0.824267);(-0.970353,1.61947);(1.51188,0.327338);(-1.6669,0.406059);(0.365589,1.28388);(-0.639803,0.176063);(0.445152,0.078356);(-0.758559,-0.878676)
9.62017;(0.229999,-1.12895);(1.87251,1.30895);(1.23622,-0.830394);(-0.970976,1.61977);(1.51736,0.322982);(-1.66508,0.406796);(0.370906,1.28842);(-0.638291,0.179951);(0.445953,0.0805886);(-0.764083,-0.876391)
9.62517;(0.224344,-1.12917);(1.87156,1.30729);(1.23407,-0.836523);(-0.971571,1.62);(1.52284,0.318617);(-1.66376,0.4075);(0.376236,1.29296);(-0.636281,0.183871);(0.446669,0.0828554);(-0.769607,-0.874081)
9.63017;(0.218677,-1.12938);(1.87063,1.30562);(1.23191,-0.842655);(-0.972138,1.62017);(1.52832,0.314244);(-1.66238,0.408196);(0.38158,1.2975);(-0.634754,0.187917);(0.44787,0.0850005);(-0.775131,-0.871746)
9.63517;(0.212998,-1.12959);(1.86971,1.30396);(1.22974,-0.848789);(-0.972941,1.6206);(1.53381,0.309862);(-1.66095,0.408785);(0.386938,1.30203);(-0.632968,0.191771);(0.448977,0.0871712);(-0.780655,-0.869386)
9.64017;(0.207307,-1.12978);(1.86882,1.30229);(1.22756,-0.854925);(-0.973714,1.62096);(1.53929,0.305472);(-1.65947,0.409366);(0.392309,1.30656);(-0.631175,0.195648);(0.449991,0.0893697);(-0.786178,-0.867)
9.64517;(0.201605,-1.12997);(1.86795,1.30063);(1.22537,-0.861063);(-0.974458,1.62125);(1.54477,0.301074);(-1.65794,0.40994);(0.397694,1.31109);(-0.629375,0.199548);(0.450914,0.0915984);(-0.7917,-0.86459)
9.65017;(0.195891,-1.13014);(1.86709,1.29896);(1.22318,-0.867203);(-0.975174,1.62148);(1.55026,0.296668);(-1.65637,0.410507);(0.403091,1.31561);(-0.627569,0.20347);(0.451747,0.0938595);(-0.797222,-0.862156)
9.65517;(0.190165,-1.13031);(1.86625,1.29728);(1.22097,-0.873346);(-0.97586,1.62165);(1.55574,0.292253);(-1.65475,0.411066);(0.408502,1.32012);(-0.626227,0.207576);(0.453047,0.0959417);(-0.802743,-0.859697)
9.66017;(0.184428,-1.13047);(1.86544,1.29561);(1.21875,-0.87949);(-0.976755,1.62199);(1.56123,0.287831);(-1.65309,0.411618);(0.413926,1.32463);(-0.624638,0.211476);(0.454249,0.0980485);(-0.808264,-0.857214)
9.66517;(0.17868,-1.13062);(1.86464,1.29394);(1.21653,-0.885637);(-0.977619,1.62226);(1.56672,0.2834);(-1.65138,0.412163);(0.419362,1.32914);(-0.62304,0.215399);(0.455355,0.100182);(-0.813785,-0.854707)
9.67017;(0.17292,-1.13076);(1.86386,1.29228);(1.2143,-0.891786);(-0.978453,1.62247);(1.57221,0.278962);(-1.64963,0.412701);(0.424812,1.33364);(-0.621434,0.219344);(0.456366,0.102346);(-0.819305,-0.852177)
9.67517;(0.167149,-1.1309);(1.86311,1.2906);(1.21205,-0.897937);(-0.979257,1.62261);(1.5777,0.274516);(-1.64783,0.413231);(0.430274,1.33814);(-0.619819,0.223311);(0.457284,0.104541);(-0.824824,-0.849623)
9.68017;(0.161368,-1.13102);(1.86237,1.28893);(1.2098,-0.904089);(-0.980032,1.6227);(1.58319,0.270062);(-1.64592,0.414249);(0.435748,1.34263);(-0.618195,0.2273);(0.45811,0.106771);(-0.830446,-0.847559)
9.68517;(0.155575,-1.13114);(1.86165,1.28724);(1.20754,-0.910244);(-0.980766,1.62291);(1.58868,0.265601);(-1.64398,0.41506);(0.441235,1.34712);(-0.616563,0.231311);(0.458844,0.109039);(-0.836066,-0.845467)
9.69017;(0.149772,-1.13124);(1.86095,1.28554);(1.20527,-0.916401);(-0.981471,1.62307);(1.59417,0.261131);(-1.642,0.415861);(0.446734,1.35161);(-0.614923,0.235344);(0.459485,0.111349);(-0.841685,-0.843347)
9.69517;(0.143958,-1.13135);(1.86029,1.28382);(1.203,-0.92256);(-0.982148,1.62316);(1.59967,0.256655);(-1.63998,0.416653);(0.452246,1.35609);(-0.613742,0.239573);(0.460588,0.113466);(-0.847302,-0.8412)
9.70017;(0.138133,-1.13144);(1.85964,1.2821);(1.20071,-0.928721);(-0.983053,1.6235);(1.60516,0.252171);(-1.63845,0.417476);(0.457769,1.36056);(-0.612063,0.24377);(0.461593,0.115616);(-0.852918,-0.839026)
9.70517;(0.132298,-1.13152);(1.85901,1.28037);(1.19842,-0.934883);(-0.983927,1.62377);(1.61066,0.247679);(-1.63688,0.418289);(0.463305,1.36504);(-0.610375,0.247986);(0.462501,0.1178);(-0.858533,-0.836826)
9.71017;(0.126452,-1.1316);(1.85841,1.27863);(1.19612,-0.941048);(-0.984772,1.62398);(1.61615,0.24318);(-1.63526,0.419093);(0.468852,1.3695);(-0.60868,0.252222);(0.463313,0.120024);(-0.864146,-0.834599)
9.71517;(0.120596,-1.13167);(1.85783,1.27688);(1.19381,-0.947214);(-0.985587,1.62413);(1.62165,0.238674);(-1.6336,0.419887);(0.474411,1.37397);(-0.606977,0.256478);(0.464026,0.12229);(-0.869757,-0.832345)
9.72017;(0.11473,-1.13173);(1.85729,1.2751);(1.19149,-0.953382);(-0.986372,1.62421);(1.62715,0.234161);(-1.63189,0.420671);(0.479982,1.37843);(-0.605266,0.260753);(0.464627,0.124609);(-0.875367,-0.830065)
9.72517;(0.108854,-1.13178);(1.85671,1.27331);(1.18916,-0.959553);(-0.987146,1.62443);(1.63265,0.22964);(-1.63012,0.421257);(0.485564,1.38289);(-0.604005,0.265246);(0.46568,0.126714);(-0.880976,-0.82776)
9.73018;(0.102968,-1.13182);(1.85615,1.27152);(1.18683,-0.965724);(-0.988218,1.62493);(1.63815,0.225113);(-1.62885,0.421815);(0.491158,1.38734);(-0.602244,0.269766);(0.466631,0.128855);(-0.886583,-0.825429)
9.73518;(0.0970716,-1.13186);(1.85562,1.26971);(1.18449,-0.971898);(-0.989258,1.62537);(1.64365,0.220578);(-1.62753,0.422365);(0.496763,1.39179);(-0.600476,0.274302);(0.467481,0.131035);(-0.892189,-0.823072)
9.74018;(0.0911657,-1.13189);(1.85513,1.26789);(1.18214,-0.978074);(-0.990266,1.62574);(1.64915,0.216037);(-1.62617,0.422907);(0.502379,1.39623);(-0.598701,0.278856);(0.468225,0.133261);(-0.897793,-0.820691)
9.74518;(0.08525,-1.13191);(1.85471,1.26603);(1.17978,-0.984251);(-0.991243,1.62605);(1.65465,0.211488);(-1.62475,0.423443);(0.508006,1.40067);(-0.596919,0.283425);(0.468813,0.135556);(-0.903396,-0.818284)
9.75018;(0.0793246,-1.13193);(1.85425,1.26415);(1.17742,-0.99043);(-0.992189,1.62629);(1.66015,0.206933);(-1.62329,0.423971);(0.513645,1.40511);(-0.595131,0.288012);(0.469371,0.137896);(-0.908998,-0.815852)
9.75518;(0.0733897,-1.13193);(1.85375,1.26226);(1.17504,-0.996611);(-0.993104,1.62648);(1.66566,0.202371);(-1.62178,0.424492);(0.519294,1.40954);(-0.593335,0.292614);(0.469897,0.140281);(-0.914598,-0.813397)
9.76018;(0.0674453,-1.13193);(1.8532,1.26035);(1.17266,-1.00279);(-0.993988,1.6266);(1.67116,0.197802);(-1.62023,0.425006);(0.524955,1.41397);(-0.591986,0.297442);(0.470872,0.142445);(-0.920197,-0.810916)
9.76518;(0.0614916,-1.13193);(1.85269,1.25843);(1.17028,-1.00898);(-0.995229,1.62707);(1.67667,0.193227);(-1.61862,0.425514);(0.530626,1.4184);(-0.590283,0.301916);(0.471734,0.144648);(-0.925794,-0.808412)
9.77018;(0.0555286,-1.13191);(1.85223,1.2565);(1.16788,-1.01516);(-0.996435,1.62748);(1.68217,0.188645);(-1.61698,0.426014);(0.536307,1.42282);(-0.588572,0.306407);(0.472475,0.146902);(-0.93139,-0.805884)
9.77518;(0.0495563,-1.13189);(1.85173,1.25454);(1.16548,-1.02135);(-0.997609,1.62782);(1.68768,0.184056);(-1.61529,0.426507);(0.542,1.42724);(-0.586854,0.310915);(0.473183,0.149202);(-0.936984,-0.803332)
9.78018;(0.0435749,-1.13186);(1.85118,1.25258);(1.16307,-1.02754);(-0.99875,1.6281);(1.69318,0.179461);(-1.61347,0.427486);(0.547702,1.43165);(-0.585128,0.315441);(0.47386,0.151547);(-0.942695,-0.801267)
9.78518;(0.0375845,-1.13183);(1.85059,1.2506);(1.16065,-1.03373);(-0.999858,1.62832);(1.69869,0.17486);(-1.61162,0.428454);(0.553415,1.43606);(-0.583395,0.319983);(0.474505,0.153938);(-0.948403,-0.799173)
9.79018;(0.0315852,-1.13178);(1.84996,1.2486);(1.15823,-1.03992);(-1.00093,1.62848);(1.7042,0.170252);(-1.60972,0.42941);(0.559139,1.44047);(-0.581654,0.324542);(0.475118,0.156373);(-0.954108,-0.797052)
9.79518;(0.0255769,-1.13174);(1.84929,1.24659);(1.1558,-1.04612);(-1.00211,1.62912);(1.70971,0.165638);(-1.60769,0.429884);(0.564872,1.44488);(-0.579906,0.329118);(0.4757,0.158853);(-0.959811,-0.794904)
9.80018;(0.0195599,-1.13168);(1.84858,1.24456);(1.15336,-1.05231);(-1.00326,1.6297);(1.71522,0.161017);(-1.60562,0.430351);(0.570616,1.44928);(-0.57815,0.33371);(0.476251,0.161377);(-0.965512,-0.792728)
9.80518;(0.0135342,-1.13162);(1.84783,1.24252);(1.15091,-1.05851);(-1.00438,1.63021);(1.72073,0.156391);(-1.60351,0.430812);(0.57637,1.45367);(-0.576842,0.338526);(0.477251,0.16368);(-0.97121,-0.790525)
9.81018;(0.00749986,-1.13155);(1.84715,1.24048);(1.14846,-1.06471);(-1.00546,1.63066);(1.72624,0.151758);(-1.60189,0.431242);(0.582133,1.45807);(-0.575034,0.343374);(0.478112,0.166014);(-0.976906,-0.788295)
9.81518;(0.00145698,-1.13147);(1.84653,1.23842);(1.146,-1.07091);(-1.00651,1.63104);(1.73176,0.147119);(-1.60023,0.431665);(0.587907,1.46246);(-0.57322,0.348235);(0.478835,0.168391);(-0.982599,-0.786039)
9.82018;(-0.00459437,-1.13139);(1.84618,1.23628);(1.14353,-1.07711);(-1.00753,1.63136);(1.73727,0.142475);(-1.59853,0.432082);(0.59369,1.46684);(-0.571399,0.35311);(0.47921,0.170888);(-0.98829,-0.783757)
9.82518;(-0.0106541,-1.1313);(1.84579,1.23412);(1.14106,-1.08331);(-1.00852,1.63162);(1.74278,0.137824);(-1.59678,0.432493);(0.599483,1.47122);(-0.570033,0.358191);(0.480041,0.173181);(-0.993978,-0.781448)
9.83018;(-0.0167221,-1.1312);(1.84536,1.23195);(1.13858,-1.08952);(-1.00988,1.63221);(1.7483,0.133167);(-1.59499,0.432898);(0.605285,1.4756);(-0.568301,0.362933);(0.48084,0.175519);(-0.999664,-0.779114)
9.83518;(-0.0227984,-1.1311);(1.84488,1.22977);(1.1361,-1.09572);(-1.0112,1.63273);(1.75381,0.128505);(-1.59315,0.433297);(0.611097,1.47998);(-0.566562,0.367689);(0.481605,0.177903);(-1.00535,-0.776754)
9.84018;(-0.0288828,-1.13099);(1.84436,1.22757);(1.1336,-1.10193);(-1.01249,1.63319);(1.75933,0.123836);(-1.59127,0.43369);(0.616919,1.48435);(-0.564815,0.37246);(0.482338,0.180332);(-1.01103,-0.774369)
9.84518;(-0.0349753,-1.13088);(1.8438,1.22537);(1.13111,-1.10814);(-1.01374,1.63359);(1.76484,0.119162);(-1.58935,0.434077);(0.622749,1.48872);(-0.56306,0.377245);(0.483038,0.182806);(-1.01671,-0.771959)
9.85018;(-0.0410758,-1.13076);(1.8432,1.22314);(1.1286,-1.11435);(-1.01496,1.63392);(1.77036,0.114482);(-1.58738,0.434458);(0.628589,1.49309);(-0.561298,0.382045);(0.483706,0.185323);(-1.02239,-0.769523)
9.85518;(-0.0471843,-1.13063);(1.84256,1.22091);(1.12609,-1.12056);(-1.01615,1.63419);(1.77588,0.109797);(-1.58538,0.434834);(0.634438,1.49745);(-0.55953,0.38686);(0.484342,0.187884);(-1.02806,-0.767063)
9.86018;(-0.0533006,-1.13049);(1.84187,1.21866);(1.12357,-1.12678);(-1.0173,1.6344);(1.78139,0.105105);(-1.58333,0.435204);(0.640296,1.50181);(-0.557754,0.391688);(0.484946,0.190489);(-1.03373,-0.764579)
9.86518;(-0.0594246,-1.13035);(1.84115,1.2164);(1.12104,-1.13299);(-1.01842,1.63454);(1.78691,0.100409);(-1.58124,0.435568);(0.646163,1.50617);(-0.555971,0.396531);(0.48552,0.193136);(-1.0394,-0.76207)
9.87018;(-0.0655564,-1.13021);(1.84039,1.21413);(1.11851,-1.13921);(-1.01951,1.63463);(1.79243,0.0957063);(-1.57911,0.435926);(0.652039,1.51052);(-0.554181,0.401387);(0.486062,0.195826);(-1.04507,-0.759537)
9.87518;(-0.0716958,-1.13006);(1.83959,1.21185);(1.11598,-1.14542);(-1.02057,1.63465);(1.79795,0.0909985);(-1.57694,0.436279);(0.657924,1.51487);(-0.552384,0.406258);(0.486573,0.198558);(-1.05073,-0.756981)
9.88018;(-0.0778428,-1.1299);(1.83874,1.20955);(1.11343,-1.15164);(-1.02159,1.63461);(1.80347,0.0862854);(-1.57472,0.436626);(0.663818,1.51922);(-0.551032,0.411355);(0.487531,0.201064);(-1.0564,-0.7544)
9.88518;(-0.0839972,-1.12974);(1.83802,1.20725);(1.11088,-1.15786);(-1.02298,1.63492);(1.80899,0.0815668);(-1.57247,0.436968);(0.66972,1.52356);(-0.549321,0.416105);(0.488297,0.203603);(-1.06206,-0.751797)
9.89018;(-0.0901591,-1.12957);(1.83755,1.20488);(1.10833,-1.16408);(-1.02433,1.63516);(1.81451,0.0768429);(-1.57018,0.437304);(0.675631,1.5279);(-0.547602,0.420871);(0.488735,0.206245);(-1.06772,-0.74917)
9.89518;(-0.0963284,-1.12939);(1.83704,1.2025);(1.10577,-1.1703);(-1.02564,1.63534);(1.82003,0.0721138);(-1.56785,0.437635);(0.681551,1.53224);(-0.546325,0.425869);(0.489616,0.208654);(-1.07337,-0.74652)
9.90018;(-0.102505,-1.12921);(1.83649,1.20011);(1.1032,-1.17653);(-1.02738,1.6358);(1.82556,0.0673794);(-1.56602,0.437928);(0.687478,1.53658);(-0.544551,0.43092);(0.490463,0.211109);(-1.07915,-0.744355)
9.90518;(-0.108689,-1.12903);(1.83589,1.19771);(1.10063,-1.18275);(-1.02907,1.63619);(1.83108,0.0626398);(-1.56415,0.438216);(0.693415,1.54091);(-0.542771,0.435984);(0.491277,0.213607);(-1.08493,-0.742163)
9.91018;(-0.11488,-1.12883);(1.83526,1.19529);(1.09805,-1.18898);(-1.03073,1.63651);(1.8366,0.0578951);(-1.56223,0.438499);(0.699359,1.54524);(-0.540983,0.441059);(0.492057,0.21615);(-1.0907,-0.739943)
9.91518;(-0.121078,-1.12864);(1.83458,1.19287);(1.09547,-1.19521);(-1.03235,1.63677);(1.84213,0.0531453);(-1.56027,0.438777);(0.705312,1.54956);(-0.539188,0.446146);(0.492804,0.218735);(-1.09646,-0.737697)
9.92018;(-0.127283,-1.12843);(1.83387,1.19044);(1.09288,-1.20144);(-1.03393,1.63697);(1.84765,0.0483904);(-1.55827,0.43905);(0.711273,1.55388);(-0.537386,0.451245);(0.493519,0.221364);(-1.10223,-0.735424)
